"","Communication_catP","Communication_catB","NoOfContacts","DaysPassed","PrevAttempts","carMake_catP","carMake_catB","carModel_catP","carModel_catB","carYr","annualDonations_catP","annualDonations_catB","EstRace_catP","EstRace_catB","PetsPurchases","DigitalHabits_5_AlwaysOn","AffluencePurchases","Age","Job_catP","Job_catB","Marital_catP","Marital_catB","Education_catP","Education_catB","DefaultOnRecord","RecentBalance","HHInsurance","CarLoan","Weekday_catP","Weekday_catB","CallDayTime","past_Outcome_catP","past_Outcome_catB","call_dur_min","Communication_lev_x_cellular","Communication_lev_x_not_provided","Communication_lev_x_telephone","carMake_lev_x_","carMake_lev_x_Audi","carMake_lev_x_BMW","carMake_lev_x_Chevrolet","carMake_lev_x_Dodge","carMake_lev_x_Ford","carMake_lev_x_GMC","carMake_lev_x_Honda","carMake_lev_x_Lexus","carMake_lev_x_Mazda","carMake_lev_x_Mercedes_minus_Benz","carMake_lev_x_Mitsubishi","carMake_lev_x_Nissan","carMake_lev_x_Pontiac","carMake_lev_x_Toyota","carMake_lev_x_Volkswagen","carModel_lev_x_","headOfhouseholdGender_lev_x_F","headOfhouseholdGender_lev_x_M","annualDonations_lev_x_","EstRace_lev_x_","Job_lev_x_admin_","Job_lev_x_blue_minus_collar","Job_lev_x_entrepreneur","Job_lev_x_housemaid","Job_lev_x_management","Job_lev_x_retired","Job_lev_x_self_minus_employed","Job_lev_x_services","Job_lev_x_student","Job_lev_x_technician","Job_lev_x_unemployed","Marital_lev_x_divorced","Marital_lev_x_married","Marital_lev_x_single","Education_lev_NA","Education_lev_x_primary","Education_lev_x_secondary","Education_lev_x_tertiary","Weekday_lev_x_Friday","Weekday_lev_x_Monday","Weekday_lev_x_Saturday","Weekday_lev_x_Sunday","Weekday_lev_x_Thursday","Weekday_lev_x_Tuesday","Weekday_lev_x_Wednesday","past_Outcome_lev_NA","past_Outcome_lev_x_failure","past_Outcome_lev_x_other","past_Outcome_lev_x_success","Y_AcceptedOffer"
"48",0.70775,0.256221076833498,2,-1,0,0.02825,-0.200278706698687,0.001,1.49984577664654,2012,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,1,0,79,0.06225,0.750177497737627,0.12075,0.138935995623541,0.14025,-0.228333385040276,0,79,0,0,0.17025,-0.325072445401848,16,0.7605,-0.246328973197271,18.4333333333334,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"49",0.2255,-1.07324444001214,4,-1,0,0.01975,0.0168894486284429,0.00075,-0.291797034108685,2004,0.00025,-8.80914021677555,0.76275,0.0157348660073867,1,1,1,46,0.11475,0.00852804446818067,0.30325,0.250976518675894,0.497,-0.142933695421941,0,13,0,0,0.19425,0.0978342893645614,17,0.7605,-0.246328973197271,1.18333333333325,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
"50",0.70775,0.256221076833498,4,-1,0,0.01225,0.029738145486069,0.00075,-0.291797034108685,2003,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,5,0,33,0.165,-0.0677185949869056,0.12075,0.138935995623541,0.497,-0.142933695421941,0,464,0,0,0.19425,0.0978342893645614,9,0.7605,-0.246328973197271,3.44999999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
"51",0.70775,0.256221076833498,1,-1,0,0.01525,-0.100790077355117,0.002,0.401300150200969,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,2,0,54,0.0825,-0.264695607151773,0.12075,0.138935995623541,0.04225,0.270938487049215,0,0,1,0,0.199,-0.112206305551059,16,0.7605,-0.246328973197271,4.38333333333343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"54",0.06675,0.243671324560982,3,-1,0,0.05125,0.0965239463572465,0.00225,1.0944306645109,2007,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,5,1,78,0.06225,0.750177497737627,0.576,-0.167363876166577,0.04225,0.270938487049215,0,3208,0,0,0.192,0.0379807602533071,16,0.7605,-0.246328973197271,5.84999999999996,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"55",0.70775,0.256221076833498,1,-1,0,0.04475,-0.160510367030132,0.00075,-0.291797034108685,2004,0.892,-0.011410495784355,0.003,-1.20809776343309,0,2,0,31,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.497,-0.142933695421941,0,326,0,1,0.192,0.0379807602533071,9,0.7605,-0.246328973197271,2.06666666666662,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
"56",0.06675,0.243671324560982,3,-1,0,0.03075,0.0228643446166484,0.004,-0.109518806987243,2019,0.00025,9.61174051717858,0.76275,0.0157348660073867,1,4,1,39,0.0825,-0.264695607151773,0.576,-0.167363876166577,0.497,-0.142933695421941,0,52,0,0,0.0365,0.704982141572747,16,0.7605,-0.246328973197271,23.6666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
"57",0.70775,0.256221076833498,1,171,5,0.034,-0.204834706401174,0.0025,0.401300150200969,2006,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,3,1,31,0.11475,0.00852804446818067,0.576,-0.167363876166577,0.497,-0.142933695421941,0,457,1,0,0.1005,-0.525461351570046,14,0.10925,0.00726392295639489,4.71666666666655,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"58",0.70775,0.256221076833498,1,327,1,0.02825,-0.200278706698687,0.00175,0.688973889562465,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,2,1,46,0.03025,-0.497697390214371,0.12075,0.138935995623541,0.497,-0.142933695421941,0,1187,0,1,0.19425,0.0978342893645614,17,0.10925,0.00726392295639489,1.53333333333331,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"59",0.70775,0.256221076833498,1,-1,0,0.04475,-0.160510367030132,0.00275,0.218981926679237,2017,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,1,0,34,0.22325,0.155955944407796,0.30325,0.250976518675894,0.04225,0.270938487049215,0,6013,1,0,0.1075,0.644349954469265,13,0.7605,-0.246328973197271,10.2000000000002,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"61",0.70775,0.256221076833498,4,-1,0,0.0365,0.153464329283715,0.0035,0.401300150200969,2005,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,3,1,36,0.22325,0.155955944407796,0.12075,0.138935995623541,0.3205,0.273200167612751,0,0,0,0,0.17025,-0.325072445401848,15,0.7605,-0.246328973197271,1.35000000000005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
"62",0.70775,0.256221076833498,2,-1,0,0.0145,0.401300150200969,0.00125,-0.00414829193494404,2019,0.892,-0.011410495784355,0.00425,-0.47415692065154,0,5,0,39,0.03025,-0.497697390214371,0.576,-0.167363876166577,0.497,-0.142933695421941,0,11887,0,0,0.192,0.0379807602533071,16,0.7605,-0.246328973197271,19.6833333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
"63",0.70775,0.256221076833498,1,-1,0,0.0365,0.153464329283715,0.00375,0.806759702830737,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,1,0,18,0.03275,1.08301751163723,0.30325,0.250976518675894,0.14025,-0.228333385040276,0,608,0,0,0.192,0.0379807602533071,13,0.7605,-0.246328973197271,4.4499999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"64",0.2255,-1.07324444001214,2,-1,0,0.00725,-0.09117279956918,0.002,-0.109512140587234,2016,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,2,1,60,0.0825,-0.264695607151773,0.576,-0.167363876166577,0.497,-0.142933695421941,0,-46,0,0,0.1005,-0.525461351570046,16,0.7605,-0.246328973197271,2.20000000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"65",0.70775,0.256221076833498,4,-1,0,0.0365,0.153464329283715,0.0025,-0.00415662474746986,2000,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,5,0,36,0.0825,-0.264695607151773,0.30325,0.250976518675894,0.497,-0.142933695421941,0,0,1,0,0.17025,-0.325072445401848,9,0.7605,-0.246328973197271,16.7000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
"68",0.70775,0.256221076833498,1,-1,0,0.03775,-0.0989426736792806,0.00325,0.555448449112693,2012,0.892,-0.011410495784355,0.003,0.0648336277675127,1,5,1,30,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,0,860,1,0,0.1075,0.644349954469265,10,0.7605,-0.246328973197271,3.08333333333331,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"69",0.70775,0.256221076833498,1,-1,0,0.01675,-0.117492024171746,0.0025,1.24857896342263,1999,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,4,0,41,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.497,-0.142933695421941,0,2689,1,0,0.192,0.0379807602533071,17,0.7605,-0.246328973197271,2.25000000000003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
"70",0.2255,-1.07324444001214,1,-1,0,0.0145,0.401300150200969,0.001,-0.697245476244598,2017,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,3,1,58,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,0,3768,1,0,0.199,-0.112206305551059,17,0.7605,-0.246328973197271,5.26666666666664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"71",0.70775,0.256221076833498,2,-1,0,0.05125,0.0965239463572465,0.002,-0.697278806244879,2011,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,1,1,23,0.02725,-0.264446742359736,0.576,-0.167363876166577,0.3205,0.273200167612751,0,66,1,0,0.199,-0.112206305551059,9,0.7605,-0.246328973197271,23.1833333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"72",0.2255,-1.07324444001214,2,-1,0,0.03525,-0.228667174879132,0.0045,-0.0506797787976115,1988,0.00025,-8.80914021677555,0.76275,0.0157348660073867,1,4,0,29,0.11475,0.00852804446818067,0.576,-0.167363876166577,0.497,-0.142933695421941,0,494,1,0,0.19425,0.0978342893645614,14,0.7605,-0.246328973197271,5.68333333333332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
"74",0.2255,-1.07324444001214,3,-1,0,0.03525,-0.228667174879132,0.00225,-0.851427105156603,2009,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,3,0,39,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.497,-0.142933695421941,0,0,1,0,0.17025,-0.325072445401848,13,0.7605,-0.246328973197271,3.48333333333329,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"75",0.70775,0.256221076833498,4,-1,0,0.03525,-0.228667174879132,0.00225,-0.851427105156603,2005,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,1,1,45,0.165,-0.0677185949869056,0.12075,0.138935995623541,0.3205,0.273200167612751,0,0,0,0,0.199,-0.112206305551059,17,0.7605,-0.246328973197271,0.966666666666605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"76",0.70775,0.256221076833498,1,183,1,0.05125,0.0965239463572465,0.00125,-0.984919215606094,2018,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,5,1,55,0.165,-0.0677185949869056,0.12075,0.138935995623541,0.497,-0.142933695421941,0,3450,0,0,0.1075,0.644349954469265,13,0.10925,0.00726392295639489,2.81666666666673,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
"78",0.2255,-1.07324444001214,1,-1,0,0.0125,-1.11503866713915,0.00225,-0.851427105156603,2002,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,2,0,36,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,0,722,1,0,0.1005,-0.525461351570046,13,0.7605,-0.246328973197271,5.20000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"79",0.70775,0.256221076833498,1,176,1,0.05125,0.0965239463572465,0.00325,0.247151851289244,2009,0.00025,-8.80914021677555,0.76275,0.0157348660073867,0,1,0,34,0.22325,0.155955944407796,0.30325,0.250976518675894,0.3205,0.273200167612751,0,11350,1,0,0.17025,-0.325072445401848,15,0.10925,0.00726392295639489,2.54999999999992,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"80",0.2255,-1.07324444001214,1,-1,0,0.03325,-0.202898579475191,0.00325,0.247151851289244,2005,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,2,1,39,0.165,-0.0677185949869056,0.30325,0.250976518675894,0.497,-0.142933695421941,0,556,1,0,0.17025,-0.325072445401848,15,0.7605,-0.246328973197271,5.36666666666665,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"82",0.70775,0.256221076833498,6,-1,0,0.034,-0.204834706401174,0.00225,-1.67805389640041,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,3,0,37,0.165,-0.0677185949869056,0.576,-0.167363876166577,0.3205,0.273200167612751,0,143,0,0,0.199,-0.112206305551059,9,0.7605,-0.246328973197271,0.949999999999989,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"83",0.70775,0.256221076833498,2,-1,0,0.02775,-0.374083587245781,0.007,-0.514983081738811,1999,0.00025,9.61174051717858,0.76275,0.0157348660073867,0,4,0,47,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.497,-0.142933695421941,0,802,1,1,0.19425,0.0978342893645614,14,0.7605,-0.246328973197271,4.81666666666657,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
"84",0.2255,-1.07324444001214,1,-1,0,0.01225,0.029738145486069,5e-04,0.401300150200969,2009,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,1,0,49,0.06225,0.750177497737627,0.30325,0.250976518675894,0.14025,-0.228333385040276,0,25824,0,0,0.192,0.0379807602533071,10,0.7605,-0.246328973197271,1.56666666666662,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"85",0.70775,0.256221076833498,2,-1,0,0.08325,0.0679161282287491,5e-04,10.3048377014861,2012,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,2,1,49,0.0325,0.680013118307736,0.576,-0.167363876166577,0.14025,-0.228333385040276,0,518,0,0,0.192,0.0379807602533071,9,0.7605,-0.246328973197271,31.95,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"86",0.70775,0.256221076833498,1,-1,0,0.08125,0.122586921477013,0.00025,-8.80914021677555,2018,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,4,0,34,0.11475,0.00852804446818067,0.12075,0.138935995623541,0.497,-0.142933695421941,0,0,0,0,0.17025,-0.325072445401848,17,0.7605,-0.246328973197271,4.46666666666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"87",0.2255,-1.07324444001214,1,-1,0,0.04475,-0.160510367030132,0.0015,-1.2080577670328,2016,0.892,-0.011410495784355,0.003,-1.99650421846484,0,5,0,40,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.497,-0.142933695421941,1,-94,1,1,0.199,-0.112206305551059,11,0.7605,-0.246328973197271,3.78333333333334,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"88",0.70775,0.256221076833498,2,-1,0,0.01875,0.105836736723559,0.002,0.401300150200969,2008,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,3,1,33,0.0825,-0.264695607151773,0.576,-0.167363876166577,0.497,-0.142933695421941,0,210,1,0,0.192,0.0379807602533071,11,0.7605,-0.246328973197271,20.1166666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
"91",0.2255,-1.07324444001214,1,-1,0,0.01975,0.0168894486284429,0.00075,-0.291797034108685,2002,0.892,-0.011410495784355,0.0015,0.401300150200969,0,4,1,56,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,0,830,1,1,0.192,0.0379807602533071,17,0.7605,-0.246328973197271,20.0166666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
"92",0.2255,-1.07324444001214,2,-1,0,0.08325,0.0679161282287491,0.003,-1.99650421846484,2011,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,3,0,33,0.18975,-0.501196988105118,0.30325,0.250976518675894,0.497,-0.142933695421941,0,-147,1,0,0.1005,-0.525461351570046,16,0.7605,-0.246328973197271,10.8666666666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"93",0.2255,-1.07324444001214,4,-1,0,0.0185,-0.0380652835327131,0.001,-0.697245476244598,1998,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,4,1,43,0.18975,-0.501196988105118,0.12075,0.138935995623541,0.14025,-0.228333385040276,0,6,1,0,0.192,0.0379807602533071,12,0.7605,-0.246328973197271,1.86666666666675,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"94",0.06675,0.243671324560982,2,-1,0,0.034,-0.204834706401174,0.00125,-0.984919215606094,2011,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,3,0,46,0.0825,-0.264695607151773,0.12075,0.138935995623541,0.497,-0.142933695421941,0,1263,1,0,0.1005,-0.525461351570046,14,0.7605,-0.246328973197271,3.66666666666671,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"95",0.2255,-1.07324444001214,3,-1,0,0.01675,-0.117492024171746,0.001,-10.1953595825826,2015,0.892,-0.011410495784355,0.003,0.401300150200969,0,2,1,39,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.497,-0.142933695421941,0,293,1,0,0.1005,-0.525461351570046,14,0.7605,-0.246328973197271,2.66666666666655,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"96",0.70775,0.256221076833498,12,-1,0,0.08125,0.122586921477013,0.00475,0.0828498281365412,1997,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,2,1,44,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,0,446,0,0,0.1005,-0.525461351570046,9,0.7605,-0.246328973197271,1.05,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"97",0.70775,0.256221076833498,2,-1,0,0.08125,0.122586921477013,0.002,-0.697278806244879,2003,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,2,1,48,0.22325,0.155955944407796,0.12075,0.138935995623541,0.3205,0.273200167612751,0,657,0,1,0.192,0.0379807602533071,16,0.7605,-0.246328973197271,4.1833333333334,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
"98",0.70775,0.256221076833498,1,-1,0,0.03525,-0.228667174879132,0.00075,1.09439733451062,1998,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,4,1,39,0.18975,-0.501196988105118,0.30325,0.250976518675894,0.3205,0.273200167612751,0,48,0,0,0.192,0.0379807602533071,14,0.7605,-0.246328973197271,8.98333333333335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
"100",0.70775,0.256221076833498,2,95,4,0.04475,-0.160510367030132,0.00175,0.688973889562465,2002,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,5,1,19,0.03275,1.08301751163723,0.30325,0.250976518675894,0.14025,-0.228333385040276,0,103,0,0,0.1005,-0.525461351570046,12,0.10925,0.00726392295639489,2.94999999999998,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"101",0.70775,0.256221076833498,4,-1,0,0.012,-0.0215548857449373,5e-04,-9.5022374010852,2002,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,5,0,36,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,0,753,0,0,0.199,-0.112206305551059,14,0.7605,-0.246328973197271,1.26666666666681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"102",0.2255,-1.07324444001214,2,-1,0,0.01525,-0.171217061225424,0.00125,-0.984919215606094,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,4,1,43,0.165,-0.0677185949869056,0.576,-0.167363876166577,0.497,-0.142933695421941,0,3285,1,0,0.192,0.0379807602533071,11,0.7605,-0.246328973197271,28.6833333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
"103",0.70775,0.256221076833498,1,276,2,0.034,-0.204834706401174,5e-04,0.401300150200969,2016,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,1,0,46,0.165,-0.0677185949869056,0.576,-0.167363876166577,0.497,-0.142933695421941,0,9299,0,0,0.0365,0.704982141572747,15,0.04875,0.288359855102989,19.1333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
"105",0.70775,0.256221076833498,1,-1,0,0.04475,-0.160510367030132,0.0015,-1.2080577670328,2012,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,5,1,57,0.22325,0.155955944407796,0.576,-0.167363876166577,0.497,-0.142933695421941,0,7162,0,0,0.19425,0.0978342893645614,9,0.7605,-0.246328973197271,1.38333333333336,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
