"","Communication_catP","Communication_catB","NoOfContacts","DaysPassed","PrevAttempts_catP","PrevAttempts_catB","past_Outcome_catP","past_Outcome_catB","carMake_catP","carMake_catB","carModel_catP","carModel_catB","carYr","annualDonations_catP","annualDonations_catB","EstRace_catP","EstRace_catB","DigitalHabits_5_AlwaysOn","Age","Job_catP","Job_catB","Marital_catP","Marital_catB","Education_catP","Education_catB","RecentBalance","CarLoan","Weekday_catP","Weekday_catB","CallDayTime","call_dur_min","Communication_lev_x_cellular","Communication_lev_x_not_provided","Communication_lev_x_telephone","PrevAttempts_lev_x_0","PrevAttempts_lev_x_1","PrevAttempts_lev_x_2","PrevAttempts_lev_x_3","past_Outcome_lev_x_failure","past_Outcome_lev_x_Not_Available","past_Outcome_lev_x_other","past_Outcome_lev_x_success","carMake_lev_x_","carMake_lev_x_Audi","carMake_lev_x_BMW","carMake_lev_x_Chevrolet","carMake_lev_x_Dodge","carMake_lev_x_Ford","carMake_lev_x_GMC","carMake_lev_x_Honda","carMake_lev_x_Lexus","carMake_lev_x_Mazda","carMake_lev_x_Mercedes_minus_Benz","carMake_lev_x_Mitsubishi","carMake_lev_x_Nissan","carMake_lev_x_Pontiac","carMake_lev_x_Toyota","carMake_lev_x_Volkswagen","carModel_lev_x_","headOfhouseholdGender_lev_x_F","headOfhouseholdGender_lev_x_M","annualDonations_lev_x_","EstRace_lev_x_","PetsPurchases_lev_x_FALSE","PetsPurchases_lev_x_TRUE","AffluencePurchases_lev_x_FALSE","AffluencePurchases_lev_x_TRUE","Job_lev_x_admin_","Job_lev_x_blue_minus_collar","Job_lev_x_entrepreneur","Job_lev_x_housemaid","Job_lev_x_management","Job_lev_x_retired","Job_lev_x_self_minus_employed","Job_lev_x_services","Job_lev_x_student","Job_lev_x_technician","Job_lev_x_unemployed","Marital_lev_x_divorced","Marital_lev_x_married","Marital_lev_x_single","Education_lev_x_Not_Available","Education_lev_x_primary","Education_lev_x_secondary","Education_lev_x_tertiary","DefaultOnRecord_lev_x_0","HHInsurance_lev_x_0","HHInsurance_lev_x_1","Weekday_lev_x_Friday","Weekday_lev_x_Monday","Weekday_lev_x_Saturday","Weekday_lev_x_Sunday","Weekday_lev_x_Thursday","Weekday_lev_x_Tuesday","Weekday_lev_x_Wednesday","Y_AcceptedOffer"
"38",0.70775,0.256221076833498,5,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.0145,0.401300150200969,0.001,-0.697245476244598,2012,0.892,-0.011410495784355,0.76275,0.0157348660073867,2,33,0.11475,0.00852804446818067,0.576,-0.167363876166577,0.497,-0.142933695421941,0,0,0.199,-0.112206305551059,15,0.683333333333334,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,"0"
"39",0.70775,0.256221076833498,3,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.021,0.401300150200969,0.00425,0.51908179698486,2003,0.892,-0.011410495784355,0.76275,0.0157348660073867,3,41,0.18975,-0.501196988105118,0.12075,0.138935995623541,0.14025,-0.228333385040276,138,0,0.1005,-0.525461351570046,13,10.6666666666667,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,"1"
"40",0.70775,0.256221076833498,3,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.0035,0.401300150200969,0.00075,-0.291797034108685,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,2,35,0.11475,0.00852804446818067,0.576,-0.167363876166577,0.497,-0.142933695421941,216,1,0.19425,0.0978342893645614,15,1.16666666666664,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,"0"
"41",0.2255,-1.07324444001214,2,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.01825,0.0976185812544489,5e-04,0.401300150200969,2009,0.892,-0.011410495784355,0.0035,-0.514975581935682,4,32,0.22325,0.155955944407796,0.576,-0.167363876166577,0.497,-0.142933695421941,3935,0,0.17025,-0.325072445401848,17,2.15000000000002,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,"0"
"42",0.2255,-1.07324444001214,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.00625,-0.751367956353682,0.0015,-0.29182203129644,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,4,40,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.497,-0.142933695421941,327,0,0.17025,-0.325072445401848,11,2.23333333333334,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,"0"
"43",0.70775,0.256221076833498,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.01525,-0.100790077355117,0.00125,-0.00414829193494404,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,5,35,0.22325,0.155955944407796,0.30325,0.250976518675894,0.3205,0.273200167612751,2707,0,0.192,0.0379807602533071,9,11.6500000000001,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,"1"
"44",0.70775,0.256221076833498,1,176,0.08375,0.62310038446226,0.10925,0.00726392295639489,0.006,-0.109521029160084,0.00025,9.61174051717858,2019,0.00025,9.61174051717858,0.76275,0.0157348660073867,3,40,0.11475,0.00852804446818067,0.576,-0.167363876166577,0.497,-0.142933695421941,2574,0,0.17025,-0.325072445401848,10,7.20000000000001,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,"1"
"45",0.70775,0.256221076833498,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.08325,0.0679161282287491,0.00025,-8.80914021677555,1989,0.892,-0.011410495784355,0.76275,0.0157348660073867,3,60,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,70,0,0.17025,-0.325072445401848,11,0.600000000000014,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,"0"
"46",0.2255,-1.07324444001214,3,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.0195,0.0911460299758151,0.001,-10.1953595825826,2019,0.892,-0.011410495784355,0.00325,-0.0686959791666399,4,35,0.18975,-0.501196988105118,0.30325,0.250976518675894,0.497,-0.142933695421941,0,0,0.192,0.0379807602533071,16,1.88333333333336,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,"0"
"47",0.70775,0.256221076833498,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.03525,-0.228667174879132,0.00225,-0.851427105156603,2015,0.892,-0.011410495784355,0.76275,0.0157348660073867,2,42,0.22325,0.155955944407796,0.12075,0.138935995623541,0.497,-0.142933695421941,283,0,0.199,-0.112206305551059,12,12.6833333333333,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,"1"
"48",0.70775,0.256221076833498,2,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.02825,-0.200278706698687,0.001,1.49984577664654,2012,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,79,0.06225,0.750177497737627,0.12075,0.138935995623541,0.14025,-0.228333385040276,79,0,0.17025,-0.325072445401848,16,18.4333333333334,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,"1"
"49",0.2255,-1.07324444001214,4,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.01975,0.0168894486284429,0.00075,-0.291797034108685,2004,0.00025,-8.80914021677555,0.76275,0.0157348660073867,1,46,0.11475,0.00852804446818067,0.30325,0.250976518675894,0.497,-0.142933695421941,13,0,0.19425,0.0978342893645614,17,1.18333333333325,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,"0"
"50",0.70775,0.256221076833498,4,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.01225,0.029738145486069,0.00075,-0.291797034108685,2003,0.892,-0.011410495784355,0.76275,0.0157348660073867,5,33,0.165,-0.0677185949869056,0.12075,0.138935995623541,0.497,-0.142933695421941,464,0,0.19425,0.0978342893645614,9,3.44999999999998,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,"0"
"51",0.70775,0.256221076833498,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.01525,-0.100790077355117,0.002,0.401300150200969,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,2,54,0.0825,-0.264695607151773,0.12075,0.138935995623541,0.04225,0.270938487049215,0,0,0.199,-0.112206305551059,16,4.38333333333343,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,"0"
"52",0.2255,-1.07324444001214,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.01875,0.105836736723559,0.00225,-0.291830364108966,2012,0.00025,-8.80914021677555,0.76275,0.0157348660073867,5,46,0.02725,-0.264446742359736,0.576,-0.167363876166577,0.14025,-0.228333385040276,17,0,0.192,0.0379807602533071,10,1.20000000000003,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,"0"
"53",0.70775,0.256221076833498,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.01825,0.0976185812544489,0.001,1.49984577664654,2018,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,47,0.035,-0.0640624104281491,0.576,-0.167363876166577,0.497,-0.142933695421941,4420,1,0.17025,-0.325072445401848,13,7.56666666666668,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,"1"
"54",0.06675,0.243671324560982,3,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.05125,0.0965239463572465,0.00225,1.0944306645109,2007,0.892,-0.011410495784355,0.76275,0.0157348660073867,5,78,0.06225,0.750177497737627,0.576,-0.167363876166577,0.04225,0.270938487049215,3208,0,0.192,0.0379807602533071,16,5.84999999999996,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,"1"
"55",0.70775,0.256221076833498,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.04475,-0.160510367030132,0.00075,-0.291797034108685,2004,0.892,-0.011410495784355,0.003,-1.20809776343309,2,31,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.497,-0.142933695421941,326,1,0.192,0.0379807602533071,9,2.06666666666662,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,"0"
"56",0.06675,0.243671324560982,3,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.03075,0.0228643446166484,0.004,-0.109518806987243,2019,0.00025,9.61174051717858,0.76275,0.0157348660073867,4,39,0.0825,-0.264695607151773,0.576,-0.167363876166577,0.497,-0.142933695421941,52,0,0.0365,0.704982141572747,16,23.6666666666666,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,"1"
"57",0.70775,0.256221076833498,1,171,0.015,0.669563231821344,0.10925,0.00726392295639489,0.034,-0.204834706401174,0.0025,0.401300150200969,2006,0.892,-0.011410495784355,0.76275,0.0157348660073867,3,31,0.11475,0.00852804446818067,0.576,-0.167363876166577,0.497,-0.142933695421941,457,0,0.1005,-0.525461351570046,14,4.71666666666655,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,"0"
"58",0.70775,0.256221076833498,1,327,0.08375,0.62310038446226,0.10925,0.00726392295639489,0.02825,-0.200278706698687,0.00175,0.688973889562465,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,2,46,0.03025,-0.497697390214371,0.12075,0.138935995623541,0.497,-0.142933695421941,1187,1,0.19425,0.0978342893645614,17,1.53333333333331,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,"0"
"59",0.70775,0.256221076833498,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.04475,-0.160510367030132,0.00275,0.218981926679237,2017,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,34,0.22325,0.155955944407796,0.30325,0.250976518675894,0.04225,0.270938487049215,6013,0,0.1075,0.644349954469265,13,10.2000000000002,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,"1"
"60",0.70775,0.256221076833498,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.0075,-0.291842030396476,0.00075,1.09439733451062,2002,0.892,-0.011410495784355,0.76275,0.0157348660073867,3,52,0.0325,0.680013118307736,0.576,-0.167363876166577,0.497,-0.142933695421941,5091,0,0.19425,0.0978342893645614,12,5.15000000000001,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,"0"
"61",0.70775,0.256221076833498,4,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.0365,0.153464329283715,0.0035,0.401300150200969,2005,0.892,-0.011410495784355,0.76275,0.0157348660073867,3,36,0.22325,0.155955944407796,0.12075,0.138935995623541,0.3205,0.273200167612751,0,0,0.17025,-0.325072445401848,15,1.35000000000005,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,"0"
"62",0.70775,0.256221076833498,2,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.0145,0.401300150200969,0.00125,-0.00414829193494404,2019,0.892,-0.011410495784355,0.00425,-0.47415692065154,5,39,0.03025,-0.497697390214371,0.576,-0.167363876166577,0.497,-0.142933695421941,11887,0,0.192,0.0379807602533071,16,19.6833333333334,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,"1"
"63",0.70775,0.256221076833498,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.0365,0.153464329283715,0.00375,0.806759702830737,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,18,0.03275,1.08301751163723,0.30325,0.250976518675894,0.14025,-0.228333385040276,608,0,0.192,0.0379807602533071,13,4.4499999999999,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,"1"
"64",0.2255,-1.07324444001214,2,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.00725,-0.09117279956918,0.002,-0.109512140587234,2016,0.892,-0.011410495784355,0.76275,0.0157348660073867,2,60,0.0825,-0.264695607151773,0.576,-0.167363876166577,0.497,-0.142933695421941,-46,0,0.1005,-0.525461351570046,16,2.20000000000002,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,"0"
"65",0.70775,0.256221076833498,4,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.0365,0.153464329283715,0.0025,-0.00415662474746986,2000,0.892,-0.011410495784355,0.76275,0.0157348660073867,5,36,0.0825,-0.264695607151773,0.30325,0.250976518675894,0.497,-0.142933695421941,0,0,0.17025,-0.325072445401848,9,16.7000000000001,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,"1"
"66",0.70775,0.256221076833498,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.08325,0.0679161282287491,0.0015,2.01065806743474,2019,0.892,-0.011410495784355,5e-04,0.401300150200969,5,57,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,473,0,0.1075,0.644349954469265,14,4.91666666666674,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,"1"
"67",0.70775,0.256221076833498,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.08125,0.122586921477013,0.00175,0.113626410839473,2019,0.892,-0.011410495784355,0.004,-1.06501127809277,3,28,0.18975,-0.501196988105118,0.30325,0.250976518675894,0.497,-0.142933695421941,1955,0,0.192,0.0379807602533071,12,0.416666666666679,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,"0"
"68",0.70775,0.256221076833498,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.03775,-0.0989426736792806,0.00325,0.555448449112693,2012,0.892,-0.011410495784355,0.003,0.0648336277675127,5,30,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,860,0,0.1075,0.644349954469265,10,3.08333333333331,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,"0"
"69",0.70775,0.256221076833498,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.01675,-0.117492024171746,0.0025,1.24857896342263,1999,0.892,-0.011410495784355,0.76275,0.0157348660073867,4,41,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.497,-0.142933695421941,2689,0,0.192,0.0379807602533071,17,2.25000000000003,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,"1"
"70",0.2255,-1.07324444001214,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.0145,0.401300150200969,0.001,-0.697245476244598,2017,0.892,-0.011410495784355,0.76275,0.0157348660073867,3,58,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,3768,0,0.199,-0.112206305551059,17,5.26666666666664,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,"0"
"71",0.70775,0.256221076833498,2,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.05125,0.0965239463572465,0.002,-0.697278806244879,2011,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,23,0.02725,-0.264446742359736,0.576,-0.167363876166577,0.3205,0.273200167612751,66,0,0.199,-0.112206305551059,9,23.1833333333333,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,"1"
"72",0.2255,-1.07324444001214,2,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.03525,-0.228667174879132,0.0045,-0.0506797787976115,1988,0.00025,-8.80914021677555,0.76275,0.0157348660073867,4,29,0.11475,0.00852804446818067,0.576,-0.167363876166577,0.497,-0.142933695421941,494,0,0.19425,0.0978342893645614,14,5.68333333333332,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,"0"
"73",0.70775,0.256221076833498,7,94,0.06275,0.665779112367418,0.04875,0.288359855102989,0.02775,-0.374083587245781,0.0035,-0.186477625950531,2006,0.892,-0.011410495784355,0.76275,0.0157348660073867,3,25,0.165,-0.0677185949869056,0.30325,0.250976518675894,0.497,-0.142933695421941,1298,0,0.192,0.0379807602533071,14,3.43333333333344,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,"0"
"74",0.2255,-1.07324444001214,3,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.03525,-0.228667174879132,0.00225,-0.851427105156603,2009,0.892,-0.011410495784355,0.76275,0.0157348660073867,3,39,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.497,-0.142933695421941,0,0,0.17025,-0.325072445401848,13,3.48333333333329,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,"0"
"75",0.70775,0.256221076833498,4,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.03525,-0.228667174879132,0.00225,-0.851427105156603,2005,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,45,0.165,-0.0677185949869056,0.12075,0.138935995623541,0.3205,0.273200167612751,0,0,0.199,-0.112206305551059,17,0.966666666666605,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,"0"
"76",0.70775,0.256221076833498,1,183,0.08375,0.62310038446226,0.10925,0.00726392295639489,0.05125,0.0965239463572465,0.00125,-0.984919215606094,2018,0.892,-0.011410495784355,0.76275,0.0157348660073867,5,55,0.165,-0.0677185949869056,0.12075,0.138935995623541,0.497,-0.142933695421941,3450,0,0.1075,0.644349954469265,13,2.81666666666673,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,"1"
"77",0.70775,0.256221076833498,1,320,0.08375,0.62310038446226,0.04875,0.288359855102989,0.0075,0.133037973548756,0.00225,-0.291830364108966,2017,0.892,-0.011410495784355,0.76275,0.0157348660073867,4,32,0.165,-0.0677185949869056,0.576,-0.167363876166577,0.3205,0.273200167612751,903,0,0.19425,0.0978342893645614,11,3.01666666666661,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"0"
"78",0.2255,-1.07324444001214,1,-1,0.7605,-0.246328973197271,0.7605,-0.246328973197271,0.0125,-1.11503866713915,0.00225,-0.851427105156603,2002,0.892,-0.011410495784355,0.76275,0.0157348660073867,2,36,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,722,0,0.1005,-0.525461351570046,13,5.20000000000001,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,"0"
