"","dataID","HHuniqueID","Communication.x","LastContactDay.x","LastContactMonth.x","NoOfContacts.x","DaysPassed.x","PrevAttempts.x","past_Outcome","Y_AcceptedOffer","carMake","carModel","carYr","headOfhouseholdGender","annualDonations","EstRace","PetsPurchases","DigitalHabits_5_AlwaysOn","AffluencePurchases","Age.x","Job.x","Marital.x","Education.x","DefaultOnRecord","RecentBalance","HHInsurance.x","CarLoan.x","Age.y","Job.y","Marital.y","Education.y","Default","Balance","HHInsurance.y","CarLoan.y","Communication.y","LastContactDay.y","LastContactMonth.y","NoOfContacts.y","DaysPassed.y","PrevAttempts.y","Outcome","CallStart","CallEnd","CarInsurance","RFPrediction.0","RFPrediction.1"
"82",4643,"HH35267293a3",NA,19,"jun",1,-1,0,NA,NA,"Dodge","Challenger",2018,"F","","Sri Lankan",TRUE,5,TRUE,56,"unemployed","married","secondary",0,216,0,0,56,"unemployed","married","secondary",0,216,0,0,NA,19,"jun",1,-1,0,NA,"10:47:41","10:48:58",NA,0.763333333333333,0.236666666666667
"83",4173,"HHf120692c27","cellular",2,"mar",1,152,2,"success",NA,"Subaru","Brat",1996,"M","","",TRUE,5,FALSE,37,"management","single","tertiary",0,1027,1,0,37,"management","single","tertiary",0,1027,1,0,"cellular",2,"mar",1,152,2,"success","17:54:17","17:59:30",NA,0.28,0.72
"84",4758,"HH5b683e9a00","cellular",15,"may",3,-1,0,NA,NA,"Plymouth","Voyager",1995,"M","","",TRUE,5,TRUE,37,"admin.","single","secondary",0,309,1,0,37,"admin.","single","secondary",0,309,1,0,"cellular",15,"may",3,-1,0,NA,"17:22:14","17:23:12",NA,0.9,0.1
"85",4354,"HHf9216e09b1","cellular",13,"aug",2,-1,0,NA,NA,"Mercedes-Benz","E-Class",2014,"F","$62.55 ","",TRUE,4,TRUE,58,"retired","married","primary",0,4158,0,0,58,"retired","married","primary",0,4158,0,0,"cellular",13,"aug",2,-1,0,NA,"15:39:28","15:47:03",NA,0.476666666666667,0.523333333333333
"86",4308,"HH1755081001","cellular",19,"aug",6,-1,0,NA,NA,"Chevrolet","Suburban 2500",NA,"F","","Lumbee",TRUE,5,TRUE,49,"admin.","married","tertiary",0,8413,0,0,49,"admin.","married","tertiary",0,8413,0,0,"cellular",19,"aug",6,-1,0,NA,"16:09:25","16:11:36",NA,0.56,0.44
"87",4909,"HH368b72d8b4",NA,17,"jun",6,-1,0,NA,NA,"Toyota","",2003,"M","$911.32 ","",TRUE,3,TRUE,50,"blue-collar","married",NA,0,1537,0,0,50,"blue-collar","married",NA,0,1537,0,0,NA,17,"jun",6,-1,0,NA,"12:24:31","12:24:55",NA,0.863333333333333,0.136666666666667
"88",4695,"HH3fcad04855",NA,21,"may",1,-1,0,NA,NA,"","Forester",2017,"F","","",TRUE,2,FALSE,39,"blue-collar","married","primary",0,1966,1,0,39,"blue-collar","married","primary",0,1966,1,0,NA,21,"may",1,-1,0,NA,"12:52:15","12:55:16",NA,0.86,0.14
"89",4741,"HH127ebc9974","cellular",26,"jan",4,96,3,"success",NA,"Ford","Escort ZX2",2013,"F","","",TRUE,4,TRUE,92,"retired","married",NA,0,775,0,0,92,"retired","married",NA,0,775,0,0,"cellular",26,"jan",4,96,3,"success","09:28:53","09:31:37",NA,0.176666666666667,0.823333333333333
"90",4984,"HH03530fa326","cellular",7,"jul",3,-1,0,NA,NA,"Toyota","Matrix",2019,"F","","",TRUE,5,TRUE,40,"blue-collar","married","primary",0,254,1,0,40,"blue-collar","married","primary",0,254,1,0,"cellular",7,"jul",3,-1,0,NA,"09:07:34","09:09:21",NA,0.95,0.05
"91",4576,"HH25558c4208","cellular",31,"jul",9,-1,0,NA,NA,"Honda","Insight",2012,"M","$753.88 ","",FALSE,4,TRUE,42,"technician","married","primary",0,275,0,0,42,"technician","married","primary",0,275,0,0,"cellular",31,"jul",9,-1,0,NA,"10:45:16","10:46:07",NA,0.96,0.04
"92",4942,"HH21433f7549","telephone",12,"aug",1,178,20,"failure",NA,"Hummer","H3",2018,"F","","",FALSE,2,TRUE,77,"retired","married","primary",0,2590,0,0,77,"retired","married","primary",0,2590,0,0,"telephone",12,"aug",1,178,20,"failure","14:56:15","15:02:00",NA,0.406666666666667,0.593333333333333
"93",4479,"HH18cd0c68fd","cellular",17,"apr",2,150,2,"failure",NA,"Chevrolet","Silverado 2500",2019,"F","","",TRUE,5,TRUE,34,"services","married","secondary",0,703,0,0,34,"services","married","secondary",0,703,0,0,"cellular",17,"apr",2,150,2,"failure","16:55:39","17:00:21",NA,0.676666666666667,0.323333333333333
"94",4116,"HH1971d80684","cellular",23,"jun",2,292,10,"failure",NA,"GMC","Savana 3500",2019,"M","$55.99 ","",TRUE,4,FALSE,34,"student","single",NA,0,5969,0,0,34,"student","single",NA,0,5969,0,0,"cellular",23,"jun",2,292,10,"failure","10:32:04","10:39:26",NA,0.476666666666667,0.523333333333333
"95",4209,"HHf86c3a13e5",NA,8,"may",3,-1,0,NA,NA,"Maserati","Spyder",2013,"M","","",FALSE,2,TRUE,54,"unemployed","married","secondary",0,23,1,0,54,"unemployed","married","secondary",0,23,1,0,NA,8,"may",3,-1,0,NA,"16:06:01","16:06:28",NA,0.886666666666667,0.113333333333333
"96",4616,"HH3ad8827159","telephone",1,"apr",3,370,1,"failure",NA,"Dodge","Caravan",2014,"M","$123.66 ","",TRUE,5,FALSE,46,"management","married",NA,0,2466,0,0,46,"management","married",NA,0,2466,0,0,"telephone",1,"apr",3,370,1,"failure","13:46:15","13:49:51",NA,0.566666666666667,0.433333333333333
"97",4089,"HHf9fed97c25",NA,16,"may",5,-1,0,NA,NA,"Dodge","Ram 1500",2007,"M","","",TRUE,2,TRUE,51,"management","married","tertiary",0,0,1,0,51,"management","married","tertiary",0,0,1,0,NA,16,"may",5,-1,0,NA,"13:03:54","13:04:53",NA,0.873333333333333,0.126666666666667
"98",4812,"HH8489eb2822",NA,26,"may",1,-1,0,NA,NA,"BMW","3 Series",2005,"F","","",TRUE,1,TRUE,46,"admin.","divorced","secondary",0,-454,1,0,46,"admin.","divorced","secondary",0,-454,1,0,NA,26,"may",1,-1,0,NA,"11:54:31","11:56:31",NA,0.796666666666667,0.203333333333333
"99",4925,"HH2ec224b2df","cellular",12,"aug",4,-1,0,NA,NA,"GMC","Safari",2006,"F","","Menominee",TRUE,5,TRUE,30,"management","married","tertiary",0,1567,1,0,30,"management","married","tertiary",0,1567,1,0,"cellular",12,"aug",4,-1,0,NA,"13:40:25","13:59:18",NA,0.276666666666667,0.723333333333333
"100",4048,"HH0f05d8eb6d",NA,9,"jun",1,-1,0,NA,NA,"Ford","Ranger",2002,"M","","Honduran",FALSE,4,FALSE,60,"blue-collar","married","primary",0,4903,0,1,60,"blue-collar","married","primary",0,4903,0,1,NA,9,"jun",1,-1,0,NA,"17:57:15","18:02:05",NA,0.713333333333333,0.286666666666667
"101",4276,"HH892a464330",NA,19,"jun",1,-1,0,NA,NA,"Cadillac","",2019,"F","$663.55 ","",TRUE,5,FALSE,40,"blue-collar","married","primary",0,607,1,0,40,"blue-collar","married","primary",0,607,1,0,NA,19,"jun",1,-1,0,NA,"11:22:26","11:29:38",NA,0.896666666666667,0.103333333333333
"102",4509,"HH1c3a8cf5f2","cellular",15,"sep",1,183,1,"success",NA,"Lotus","Esprit",2005,"F","","",TRUE,5,FALSE,39,"management","married",NA,0,76,0,0,39,"management","married",NA,0,76,0,0,"cellular",15,"sep",1,183,1,"success","10:08:33","10:11:53",NA,0.196666666666667,0.803333333333333
"103",4491,"HH1fdb4c763d",NA,7,"may",2,-1,0,NA,NA,"Geo","",2002,"M","","Ute",FALSE,4,FALSE,32,"admin.","married","secondary",0,1293,1,0,32,"admin.","married","secondary",0,1293,1,0,NA,7,"may",2,-1,0,NA,"10:57:36","11:00:17",NA,0.93,0.07
"104",4847,"HH527c77d858","cellular",15,"dec",2,-1,0,NA,NA,"Honda","Accord",NA,"F","","",FALSE,3,FALSE,34,"management","married","tertiary",0,2037,0,0,34,"management","married","tertiary",0,2037,0,0,"cellular",15,"dec",2,-1,0,NA,"17:09:51","17:15:15",NA,0.546666666666667,0.453333333333333
"105",4873,"HH757062ed0e",NA,7,"may",7,-1,0,NA,NA,"Hyundai","Veloster",2019,"F","$559.25 ","Tongan",FALSE,5,FALSE,43,"admin.","married","tertiary",0,1924,1,0,43,"admin.","married","tertiary",0,1924,1,0,NA,7,"may",7,-1,0,NA,"10:17:53","10:21:57",NA,0.9,0.1
"106",4934,"HH167e834508",NA,3,"jul",1,-1,0,NA,NA,"Volvo","S80",2014,"M","","",TRUE,4,TRUE,37,"services","single","secondary",0,-244,0,0,37,"services","single","secondary",0,-244,0,0,NA,3,"jul",1,-1,0,NA,"13:33:28","13:36:26",NA,0.886666666666667,0.113333333333333
"107",4203,"HHc5c1770498","cellular",13,"apr",1,348,1,"success",NA,"Saturn","Ion",2015,"F","","Crow",TRUE,4,TRUE,32,"management","single","tertiary",0,2016,0,0,32,"management","single","tertiary",0,2016,0,0,"cellular",13,"apr",1,348,1,"success","13:33:10","13:37:02",NA,0.133333333333333,0.866666666666667
"108",4835,"HH7b64e60645","cellular",26,"apr",3,192,4,"other",NA,"Toyota","Previa",2003,"F","","",TRUE,1,TRUE,46,"blue-collar","married","secondary",0,1723,0,0,46,"blue-collar","married","secondary",0,1723,0,0,"cellular",26,"apr",3,192,4,"other","13:34:45","13:36:27",NA,0.473333333333333,0.526666666666667
"109",4286,"HHc84556b311","cellular",5,"aug",3,-1,0,NA,NA,"Ford","Econoline E250",2005,"F","","",FALSE,4,TRUE,56,"technician","divorced","secondary",0,146,1,0,56,"technician","divorced","secondary",0,146,1,0,"cellular",5,"aug",3,-1,0,NA,"13:29:00","13:35:59",NA,0.643333333333333,0.356666666666667
"110",4271,"HH6026fcd268","cellular",10,"mar",1,-1,0,NA,NA,"Saab","43348",2019,"M","","",FALSE,2,FALSE,70,"retired","married","secondary",0,6422,0,0,70,"retired","married","secondary",0,6422,0,0,"cellular",10,"mar",1,-1,0,NA,"13:32:00","13:34:02",NA,0.61,0.39
"111",4190,"HH44dd51e518","cellular",5,"feb",2,196,4,"other",NA,"Land Rover","Defender 90",2007,"M","","",FALSE,3,FALSE,49,"blue-collar","married","primary",0,217,1,0,49,"blue-collar","married","primary",0,217,1,0,"cellular",5,"feb",2,196,4,"other","09:32:14","09:41:11",NA,0.72,0.28
"112",4049,"HHd2568e3f03","cellular",28,"aug",4,-1,0,NA,NA,"Aston Martin","Virage",NA,"M","","",TRUE,2,FALSE,47,"admin.","divorced","secondary",0,225,0,0,47,"admin.","divorced","secondary",0,225,0,0,"cellular",28,"aug",4,-1,0,NA,"13:28:58","13:47:44",NA,0.606666666666667,0.393333333333333
"113",4421,"HH4cb2dd7efb","cellular",13,"may",1,87,10,"success",NA,"Isuzu","Hombre",2009,"M","","",TRUE,4,TRUE,37,"management","married","tertiary",0,2987,1,0,37,"management","married","tertiary",0,2987,1,0,"cellular",13,"may",1,87,10,"success","09:41:08","09:44:44",NA,0.396666666666667,0.603333333333333
"114",4953,"HHf134d2ac30","cellular",3,"dec",1,97,2,"failure",NA,"Mitsubishi","Outlander",2018,"F","","",TRUE,1,FALSE,68,"retired","married","tertiary",0,2820,0,0,68,"retired","married","tertiary",0,2820,0,0,"cellular",3,"dec",1,97,2,"failure","10:03:49","10:06:23",NA,0.403333333333333,0.596666666666667
"115",4025,"HHeb21a65c6d","cellular",2,"feb",1,-1,0,NA,NA,"Mitsubishi","Expo",2004,"F","","",TRUE,3,FALSE,36,"admin.","married","secondary",0,-206,1,0,36,"admin.","married","secondary",0,-206,1,0,"cellular",2,"feb",1,-1,0,NA,"14:37:48","14:39:50",NA,0.786666666666667,0.213333333333333
"116",4016,"HH495acba15a",NA,21,"may",1,-1,0,NA,NA,"Suzuki","Esteem",2010,"F","","Bolivian",FALSE,3,TRUE,38,"technician","married","tertiary",0,1092,1,0,38,"technician","married","tertiary",0,1092,1,0,NA,21,"may",1,-1,0,NA,"17:47:39","17:52:56",NA,0.626666666666667,0.373333333333333
"117",4287,"HH590e2c7d23","cellular",21,"nov",2,127,4,"other",NA,"Toyota","Sequoia",2014,"F","","",TRUE,1,FALSE,40,"services","married","secondary",0,10406,0,0,40,"services","married","secondary",0,10406,0,0,"cellular",21,"nov",2,127,4,"other","14:16:45","14:22:33",NA,0.413333333333333,0.586666666666667
"118",4893,"HHdf85abfa69",NA,29,"may",2,-1,0,NA,NA,"Volkswagen","Touareg",2015,"F","","",FALSE,3,TRUE,34,"services","married","secondary",0,88,1,1,34,"services","married","secondary",0,88,1,1,NA,29,"may",2,-1,0,NA,"16:14:04","16:15:26",NA,0.966666666666667,0.0333333333333333
"119",4454,"HHa8d37f359d","cellular",8,"apr",1,141,3,"other",NA,"Mercury","Mystique",2007,"M","","",TRUE,5,FALSE,33,"management","single","tertiary",0,318,1,0,33,"management","single","tertiary",0,318,1,0,"cellular",8,"apr",1,141,3,"other","14:05:04","14:24:54",NA,0.596666666666667,0.403333333333333
"120",4037,"HHb721af2358",NA,26,"may",2,-1,0,NA,NA,"Saab","43348",2012,"M","","",TRUE,1,TRUE,50,"services","married","secondary",0,517,1,0,50,"services","married","secondary",0,517,1,0,NA,26,"may",2,-1,0,NA,"17:09:56","17:16:56",NA,0.93,0.07
"121",4510,"HH972d29adfe",NA,21,"may",1,-1,0,NA,NA,"Dodge","Ram 3500",2005,"M","","Micronesian",FALSE,3,FALSE,37,"technician","single","secondary",0,1211,1,0,37,"technician","single","secondary",0,1211,1,0,NA,21,"may",1,-1,0,NA,"12:38:05","12:51:20",NA,0.313333333333333,0.686666666666667
"122",4131,"HHad15a796e1","cellular",1,"jun",1,90,1,"success",NA,"Mercedes-Benz","C-Class",2011,"M","","",FALSE,5,FALSE,47,"technician","married","secondary",0,293,0,0,47,"technician","married","secondary",0,293,0,0,"cellular",1,"jun",1,90,1,"success","10:40:23","10:44:34",NA,0.09,0.91
"123",4721,"HHc4638b608c","cellular",22,"aug",2,-1,0,NA,NA,"Toyota","RAV4",2016,"M","","",FALSE,4,TRUE,38,"technician","married","tertiary",0,664,0,0,38,"technician","married","tertiary",0,664,0,0,"cellular",22,"aug",2,-1,0,NA,"10:19:59","10:24:01",NA,0.69,0.31
"124",4894,"HH32aac454ac","cellular",28,"jan",1,-1,0,NA,NA,"GMC","Savana 1500",2010,"M","","",FALSE,3,TRUE,29,"blue-collar","single","secondary",0,415,0,1,29,"blue-collar","single","secondary",0,415,0,1,"cellular",28,"jan",1,-1,0,NA,"17:58:39","18:01:20",NA,0.696666666666667,0.303333333333333
"125",4831,"HH9fb6b00973","cellular",28,"jan",1,-1,0,NA,NA,"Chevrolet","Suburban 1500",2006,"F","","",TRUE,4,TRUE,57,"retired","married","tertiary",0,34,0,1,57,"retired","married","tertiary",0,34,0,1,"cellular",28,"jan",1,-1,0,NA,"11:05:56","11:08:15",NA,0.756666666666667,0.243333333333333
"126",4376,"HHc9b1d48c10","cellular",11,"oct",1,182,2,"success",NA,"GMC","Sierra",2017,"F","","Chilean",TRUE,2,TRUE,36,"technician","single","secondary",0,12264,0,0,36,"technician","single","secondary",0,12264,0,0,"cellular",11,"oct",1,182,2,"success","17:58:29","18:03:14",NA,0.173333333333333,0.826666666666667
"127",4461,"HH9cece9e6c0",NA,11,"jun",4,-1,0,NA,NA,"Nissan","Stanza",2002,"F","","",TRUE,4,TRUE,35,"management","married","tertiary",0,810,0,0,35,"management","married","tertiary",0,810,0,0,NA,11,"jun",4,-1,0,NA,"14:23:29","14:25:33",NA,0.613333333333333,0.386666666666667
"128",4633,"HHba60a3dfae","cellular",14,"aug",4,-1,0,NA,NA,"Lexus","LS",NA,"F","","",TRUE,4,TRUE,46,"blue-collar","married","primary",0,648,0,0,46,"blue-collar","married","primary",0,648,0,0,"cellular",14,"aug",4,-1,0,NA,"15:55:27","15:56:26",NA,0.82,0.18
"129",4780,"HH66c1f65089","cellular",22,"jul",2,-1,0,NA,NA,"Chevrolet","Lumina",2011,"F","","",TRUE,2,FALSE,35,"admin.","single","secondary",0,507,1,0,35,"admin.","single","secondary",0,507,1,0,"cellular",22,"jul",2,-1,0,NA,"17:36:28","17:45:48",NA,0.68,0.32
"130",4620,"HHac886c095c","cellular",5,"jun",1,-1,0,NA,NA,"Saab","9000",2003,"M","","",TRUE,1,TRUE,28,"management","single","tertiary",0,874,1,0,28,"management","single","tertiary",0,874,1,0,"cellular",5,"jun",1,-1,0,NA,"12:44:43","12:53:12",NA,0.246666666666667,0.753333333333333
"131",4922,"HH3309e0fe10",NA,30,"may",3,-1,0,NA,NA,"Audi","A5",2019,"M","","",FALSE,1,FALSE,45,"admin.","married","secondary",0,840,1,0,45,"admin.","married","secondary",0,840,1,0,NA,30,"may",3,-1,0,NA,"16:23:33","16:24:27",NA,0.92,0.08
"132",4248,"HH55d161df35","cellular",19,"may",1,90,6,"success",NA,"Mitsubishi","Eclipse",2015,"M","","",TRUE,2,TRUE,53,"technician","married","secondary",0,195,1,0,53,"technician","married","secondary",0,195,1,0,"cellular",19,"may",1,90,6,"success","10:20:32","10:28:24",NA,0.113333333333333,0.886666666666667
"133",4654,"HHa790aa13fe","cellular",17,"jul",2,-1,0,NA,NA,"Chevrolet","Uplander",2018,"F","","",FALSE,4,TRUE,26,"services","single","secondary",0,-189,0,1,26,"services","single","secondary",0,-189,0,1,"cellular",17,"jul",2,-1,0,NA,"14:35:38","14:44:36",NA,0.27,0.73
"134",4657,"HH8965596dde","cellular",25,"jul",3,-1,0,NA,NA,"Volkswagen","Golf",2003,"M","","",TRUE,5,TRUE,60,"retired","married","secondary",0,90,1,0,60,"retired","married","secondary",0,90,1,0,"cellular",25,"jul",3,-1,0,NA,"16:20:47","16:21:28",NA,0.776666666666667,0.223333333333333
"135",4265,"HH4ca6c3b4b1",NA,17,"jun",3,-1,0,NA,NA,"Acura","RL",2016,"F","","",TRUE,2,TRUE,38,"student","single","tertiary",0,3316,0,0,38,"student","single","tertiary",0,3316,0,0,NA,17,"jun",3,-1,0,NA,"17:45:48","18:08:13",NA,0.416666666666667,0.583333333333333
"136",4243,"HH6774d50abe","cellular",9,"jul",5,-1,0,NA,NA,"Volvo","S80",2019,"M","","",FALSE,5,TRUE,25,"technician","single","secondary",0,959,0,0,25,"technician","single","secondary",0,959,0,0,"cellular",9,"jul",5,-1,0,NA,"13:05:55","13:08:19",NA,0.643333333333333,0.356666666666667
"137",4793,"HH8a3d1571a2","cellular",27,"aug",15,-1,0,NA,NA,"Pontiac","Bonneville",2000,"M","","",TRUE,3,FALSE,37,"self-employed","married","secondary",0,487,0,1,37,"self-employed","married","secondary",0,487,0,1,"cellular",27,"aug",15,-1,0,NA,"09:29:55","09:32:30",NA,0.85,0.15
"138",4284,"HHfae7d85e3b",NA,7,"may",4,-1,0,NA,NA,"Chevrolet","Malibu",2016,"F","","",FALSE,3,FALSE,38,"blue-collar","married","secondary",0,22,1,1,38,"blue-collar","married","secondary",0,22,1,1,NA,7,"may",4,-1,0,NA,"11:56:29","12:02:22",NA,0.8,0.2
"139",4900,"HH2746dd2fb1","cellular",21,"nov",1,-1,0,NA,NA,"Lexus","IS",2014,"F","","",FALSE,1,FALSE,58,"blue-collar","married","primary",0,3108,0,1,58,"blue-collar","married","primary",0,3108,0,1,"cellular",21,"nov",1,-1,0,NA,"09:43:06","09:43:59",NA,0.736666666666667,0.263333333333333
"140",4261,"HHb28d9b18df","cellular",6,"apr",1,-1,0,NA,NA,"Mazda","Tribute",2014,"F","","",TRUE,5,FALSE,36,"self-employed","married","secondary",0,1184,1,0,36,"self-employed","married","secondary",0,1184,1,0,"cellular",6,"apr",1,-1,0,NA,"13:47:53","14:05:36",NA,0.103333333333333,0.896666666666667
"141",4220,"HH54d42d47ec","cellular",15,"jun",1,-1,0,NA,NA,"Pontiac","Firebird",2006,"F","","",FALSE,5,TRUE,24,"admin.","single","tertiary",0,454,1,0,24,"admin.","single","tertiary",0,454,1,0,"cellular",15,"jun",1,-1,0,NA,"14:58:54","15:01:13",NA,0.673333333333333,0.326666666666667
"142",4784,"HH43c8759373","cellular",27,"oct",1,111,8,"other",NA,"Buick","Century",2012,"F","$926.88 ","Spaniard",FALSE,4,FALSE,56,"management","married","secondary",0,0,0,0,56,"management","married","secondary",0,0,0,0,"cellular",27,"oct",1,111,8,"other","14:29:05","14:34:03",NA,0.276666666666667,0.723333333333333
"143",4899,"HH523d6ac4ce","cellular",6,"feb",1,-1,0,NA,NA,"Hyundai","Santa Fe",2012,"F","","",FALSE,1,FALSE,56,"management","married","tertiary",0,616,0,0,56,"management","married","tertiary",0,616,0,0,"cellular",6,"feb",1,-1,0,NA,"11:40:08","11:42:44",NA,0.623333333333333,0.376666666666667
"144",4161,"HH840309a256","cellular",7,"jul",1,-1,0,NA,NA,"Mercury","Grand Marquis",2019,"M","","Ottawa",TRUE,3,FALSE,29,"management","single","tertiary",0,4331,0,0,29,"management","single","tertiary",0,4331,0,0,"cellular",7,"jul",1,-1,0,NA,"16:07:28","16:17:39",NA,0.423333333333333,0.576666666666667
"145",4334,"HH9e38f146f7","cellular",30,"jan",3,-1,0,NA,NA,"Ford","Crown Victoria",NA,"F","$1,045.52 ","",TRUE,1,TRUE,32,"services","divorced","secondary",0,130,1,0,32,"services","divorced","secondary",0,130,1,0,"cellular",30,"jan",3,-1,0,NA,"13:22:20","13:25:34",NA,0.85,0.15
"146",4444,"HH127984b0f0","cellular",6,"aug",1,-1,0,NA,NA,"Aston Martin","DBS",2019,"F","","",TRUE,5,FALSE,32,"self-employed","married","primary",0,286,1,0,32,"self-employed","married","primary",0,286,1,0,"cellular",6,"aug",1,-1,0,NA,"11:06:32","11:09:27",NA,0.806666666666667,0.193333333333333
"147",4086,"HHf41f768482",NA,13,"may",1,-1,0,NA,NA,"Dodge","Viper",2009,"F","","Sri Lankan",TRUE,3,FALSE,45,"blue-collar","married","secondary",0,8680,1,0,45,"blue-collar","married","secondary",0,8680,1,0,NA,13,"may",1,-1,0,NA,"10:31:54","10:40:17",NA,0.736666666666667,0.263333333333333
"148",4105,"HH6632d16d5e","cellular",20,"nov",2,-1,0,NA,NA,"Saab","9-2X",2016,"M","","Yaqui",TRUE,3,FALSE,46,"blue-collar","married","primary",0,6150,1,0,46,"blue-collar","married","primary",0,6150,1,0,"cellular",20,"nov",2,-1,0,NA,"11:21:08","11:23:45",NA,0.933333333333333,0.0666666666666667
"149",4079,"HH1bb7bbc664","cellular",8,"sep",1,92,3,"success",NA,"Cadillac","CTS",2019,"F","","",TRUE,1,TRUE,38,"admin.","married","secondary",0,0,1,0,38,"admin.","married","secondary",0,0,1,0,"cellular",8,"sep",1,92,3,"success","13:03:58","13:07:28",NA,0.13,0.87
"150",4373,"HH0d50eeacf4",NA,14,"may",4,-1,0,NA,NA,"Mitsubishi","RVR",2003,"F","","",TRUE,3,TRUE,54,"technician","divorced","secondary",0,447,1,0,54,"technician","divorced","secondary",0,447,1,0,NA,14,"may",4,-1,0,NA,"15:39:22","15:41:48",NA,0.783333333333333,0.216666666666667
"151",4635,"HHe255262ebb","cellular",17,"jul",1,-1,0,NA,NA,"Saab","",2005,"F","","",TRUE,3,FALSE,37,"self-employed","married","secondary",1,0,1,0,37,"self-employed","married","secondary",1,0,1,0,"cellular",17,"jul",1,-1,0,NA,"17:54:09","17:56:47",NA,0.82,0.18
"152",4100,"HHeaa7853cf8","cellular",13,"may",1,345,8,"failure",NA,"Honda","Odyssey",2019,"F","","",TRUE,4,FALSE,36,"blue-collar","married","primary",0,828,0,0,36,"blue-collar","married","primary",0,828,0,0,"cellular",13,"may",1,345,8,"failure","14:29:40","14:54:52",NA,0.276666666666667,0.723333333333333
"153",4056,"HH07d8cade5d","telephone",9,"sep",1,79,3,"failure",NA,"Mercedes-Benz","E-Class",2010,"F","","",FALSE,5,TRUE,79,"retired","married","secondary",0,723,0,0,79,"retired","married","secondary",0,723,0,0,"telephone",9,"sep",1,79,3,"failure","16:00:13","16:04:49",NA,0.42,0.58
"154",4010,"HHd9cebc99b0","cellular",21,"nov",2,-1,0,NA,NA,"Chrysler","LeBaron",2002,"F","","",TRUE,2,FALSE,36,"self-employed","married","secondary",0,1006,1,0,36,"self-employed","married","secondary",0,1006,1,0,"cellular",21,"nov",2,-1,0,NA,"13:51:12","13:52:41",NA,0.963333333333333,0.0366666666666667
"155",4844,"HHf5bbb7f7e6","cellular",30,"apr",1,160,5,"other",NA,"Saab","43348",2019,"F","","",FALSE,3,TRUE,34,"management","married","tertiary",0,3047,0,0,34,"management","married","tertiary",0,3047,0,0,"cellular",30,"apr",1,160,5,"other","16:19:26","16:24:43",NA,0.276666666666667,0.723333333333333
"156",4464,"HH6edbc8212a","cellular",20,"jul",2,92,8,"failure",NA,"Lexus","RX Hybrid",NA,"F","","Tongan",TRUE,1,TRUE,57,"retired","married","secondary",0,3738,1,0,57,"retired","married","secondary",0,3738,1,0,"cellular",20,"jul",2,92,8,"failure","14:05:11","14:08:09",NA,0.43,0.57
"157",4288,"HH6a4f969b8b",NA,15,"may",2,-1,0,NA,NA,"Eagle","Talon",2001,"M","","Ottawa",TRUE,3,FALSE,41,"management","married","tertiary",0,6060,1,0,41,"management","married","tertiary",0,6060,1,0,NA,15,"may",2,-1,0,NA,"10:11:42","10:12:53",NA,0.886666666666667,0.113333333333333
"158",4987,"HH022baeee67",NA,18,"jun",2,-1,0,NA,NA,"Mitsubishi","Mirage",2009,"M","","",TRUE,2,TRUE,53,"retired","married","secondary",0,357,0,0,53,"retired","married","secondary",0,357,0,0,NA,18,"jun",2,-1,0,NA,"11:41:30","11:44:04",NA,0.886666666666667,0.113333333333333
"159",4217,"HHfa7bf3a6f1",NA,2,"jun",1,-1,0,NA,NA,"Suzuki","SJ",1996,"M","","",FALSE,4,TRUE,33,"management","married","tertiary",0,0,1,0,33,"management","married","tertiary",0,0,1,0,NA,2,"jun",1,-1,0,NA,"11:53:05","11:56:48",NA,0.936666666666667,0.0633333333333333
