"","HHuniqueID","Communication","NoOfContacts","DaysPassed","PrevAttempts","carMake","carModel","carYr","headOfhouseholdGender","annualDonations","EstRace","PetsPurchases","DigitalHabits_5_AlwaysOn","AffluencePurchases","Age","Job","Marital","Education","DefaultOnRecord","RecentBalance","HHInsurance","CarLoan","Weekday","CallDayTime","past_Outcome","call_dur_min","Y_AcceptedOffer","DTPrediction.0","DTPrediction.1","RF1Prediction","RF500rediction.0","RF500rediction.1","RF100rediction.0","RF100rediction.1","trainingRFtc.0","trainingRFtc.1","trainingLG","trainingLGBoost.0","trainingLGBoost.1","trainingKNN.0","trainingKNN.1","combinedscore","rank"
"68","HH25a8b233b0","cellular",1,-1,0,"Mazda","Miata MX-5",2012,"M","","Polynesian",TRUE,5,TRUE,30,"management","married","tertiary",0,860,1,0,"Monday",10,NA,3.08333333333331,0,0.787671232876712,0.212328767123288,0.141333333333333,0.866,0.134,0.92,0.08,0.868,0.132,0.370712991708279,0.268941421369995,0.731058578630005,0.574468085106383,0.425531914893617,2.08563225235519,1905
"69","HH13a4034e11","cellular",1,-1,0,"Suzuki","Swift",1999,"M","","",TRUE,4,FALSE,41,"blue-collar","married","secondary",0,2689,1,0,"Wednesday",17,NA,2.25000000000003,1,0.787671232876712,0.212328767123288,0.697388888888889,0.202,0.798,0.22,0.78,0.23,0.77,0.241871344804427,0.731058578630005,0.268941421369995,0.723404255319149,0.276595744680851,3.34773727797856,1600
"70","HH1a5c1f03b4","not provided",1,-1,0,"Hyundai","Azera",2017,"M","","",FALSE,3,TRUE,58,"management","married","tertiary",0,3768,1,0,"Thursday",17,NA,5.26666666666664,0,0.894642857142857,0.105357142857143,0.0077777777777776,0.98,0.02,0.98,0.02,0.982,0.018,0.0637193803552259,0.952574126822433,0.0474258731775668,0.74468085106383,0.25531914893617,0.529821545326106,3123
"71","HH26c0a747fd","cellular",2,-1,0,"Dodge","Durango",2011,"F","","",TRUE,1,TRUE,23,"housemaid","married","tertiary",0,66,1,0,"Thursday",9,NA,23.1833333333333,1,0.222222222222222,0.777777777777778,0.871777777777778,0.126,0.874,0.17,0.83,0.118,0.882,0.988659164352685,0.0474258731775666,0.952574126822433,0.48936170212766,0.51063829787234,5.81564936682524,712
"72","HHe127b2b7a7","not provided",2,-1,0,"Pontiac","Grand Prix",1988,"F","$338.73 ","",TRUE,4,FALSE,29,"admin.","married","secondary",0,494,1,0,"Tuesday",14,NA,5.68333333333332,0,0.894642857142857,0.105357142857143,0.0194444444444443,0.984,0.016,0.98,0.02,0.99,0.01,2.16255222363665e-09,0.999088948805599,0.000911051194400645,0.914893617021277,0.0851063829787234,0.237374579192819,3887
"73","HH9fb8de2497","cellular",7,94,2,"Honda","Prelude",2006,"F","","",TRUE,3,FALSE,25,"technician","single","secondary",0,1298,0,0,"Wednesday",14,"other",3.43333333333344,0,0.894642857142857,0.105357142857143,0.668777777777778,0.408,0.592,0.4,0.6,0.35,0.65,0.163916352401092,0.268941421369995,0.731058578630005,0.595744680851064,0.404255319148936,3.24658739303718,1628
"74","HHa4599f6cf2","not provided",3,-1,0,"Pontiac","Sunfire",2009,"F","","",TRUE,3,FALSE,39,"blue-collar","married","secondary",0,0,1,0,"Friday",13,NA,3.48333333333329,0,0.894642857142857,0.105357142857143,0.00233333333333307,1,0,0.99,0.01,0.998,0.002,0.0125452204265357,0.952574126822433,0.0474258731775668,0.851063829787234,0.148936170212766,0.326264406674011,3665
"75","HHbb2c74cd56","cellular",4,-1,0,"Pontiac","Sunfire",2005,"F","","",TRUE,1,TRUE,45,"technician","divorced","tertiary",0,0,0,0,"Thursday",17,NA,0.966666666666605,0,0.894642857142857,0.105357142857143,0.026611111111111,0.982,0.018,0.97,0.03,0.984,0.016,0.074793260090668,0.952574126822433,0.0474258731775668,0.553191489361702,0.446808510638298,0.738384786763675,2759
"76","HH80a864dee0","cellular",1,183,1,"Dodge","Caliber",2018,"M","","",FALSE,5,TRUE,55,"technician","divorced","secondary",0,3450,0,0,"Monday",13,"failure",2.81666666666673,1,0.894642857142857,0.105357142857143,0.695111111111111,0.258,0.742,0.23,0.77,0.226,0.774,0.230390924650047,0.731058578630005,0.268941421369995,0.553191489361702,0.446808510638298,3.33749799951548,1602
"77","HH6d7bd75027","cellular",1,320,1,"Maserati","Quattroporte",2017,"F","","",TRUE,4,FALSE,32,"technician","married","tertiary",0,903,1,0,"Tuesday",11,"other",3.01666666666661,0,0.894642857142857,0.105357142857143,0.226388888888889,0.748,0.252,0.69,0.31,0.784,0.216,0.221162796369937,0.731058578630005,0.268941421369995,0.617021276595745,0.382978723404255,1.75644008400133,2011
"78","HHba012e4b8f","not provided",1,-1,0,"Jeep","Wrangler",2002,"F","","",TRUE,2,FALSE,36,"management","married","tertiary",0,722,1,0,"Saturday",13,NA,5.20000000000001,0,0.894642857142857,0.105357142857143,0.00277777777777758,1,0,0.98,0.02,0.996,0.004,0.0383597867234036,0.952574126822433,0.0474258731775668,0.829787234042553,0.170212765957447,0.38535556871556,3524
"79","HHee9033b580","cellular",1,176,1,"Dodge","Viper",2009,"M","$1,043.78 ","",FALSE,1,FALSE,34,"management","single","tertiary",0,11350,1,0,"Friday",15,"failure",2.54999999999992,0,0.894642857142857,0.105357142857143,0.0585,0.944,0.056,0.95,0.05,0.922,0.078,3.91787796569701e-09,0.952574126822433,0.0474258731775668,0.787234042553192,0.212765957446809,0.549548977399396,3081
"80","HH3e484b0b89","not provided",1,-1,0,"Volkswagen","Passat",2005,"M","","",TRUE,2,TRUE,39,"technician","single","secondary",0,556,1,0,"Friday",15,NA,5.36666666666665,0,0.894642857142857,0.105357142857143,0.0457222222222221,0.966,0.034,0.95,0.05,0.966,0.034,0.140632597886661,0.731058578630005,0.268941421369995,0.765957446808511,0.234042553191489,0.866973715305289,2610
"81","HHb539944d00","not provided",3,-1,0,"Nissan","300ZX",2004,"F","$969.72 ","Ecuadorian",FALSE,3,FALSE,49,"admin.","single","secondary",0,716,1,0,"Friday",11,NA,20.9499999999999,1,0.222222222222222,0.777777777777778,0.955722222222222,0.036,0.964,0.05,0.95,0.014,0.986,1,0.000911051194400603,0.999088948805599,0.425531914893617,0.574468085106383,6.25133481168976,269
"82","HHb1ae8c200f","cellular",6,-1,0,"Mercedes-Benz","CL-Class",2019,"F","","",TRUE,3,FALSE,37,"technician","married","tertiary",0,143,0,0,"Thursday",9,NA,0.949999999999989,0,0.894642857142857,0.105357142857143,0.00666666666666647,0.99,0.01,0.99,0.01,0.99,0.01,0.0219405530306294,0.993307149075715,0.00669285092428486,0.765957446808511,0.234042553191489,0.398033100003546,3496
"83","HH553a65578b","cellular",2,-1,0,"Honda","Accord",1999,"M","$1,307.80 ","",FALSE,4,FALSE,47,"blue-collar","married","secondary",0,802,1,1,"Tuesday",14,NA,4.81666666666657,1,0,1,0.888777777777778,0.072,0.928,0.13,0.87,0.072,0.928,0.99999980221492,0.731058578630005,0.268941421369995,0.574468085106383,0.425531914893617,5.42047313847853,963
"84","HHada635be07","not provided",1,-1,0,"Oldsmobile","LSS",2009,"F","","",TRUE,1,FALSE,49,"retired","single","primary",0,25824,0,0,"Wednesday",10,NA,1.56666666666662,0,0.894642857142857,0.105357142857143,0.0276666666666666,0.968,0.032,0.97,0.03,0.98,0.02,0.207884777147152,0.952574126822433,0.0474258731775668,0.74468085106383,0.25531914893617,0.697986942118032,2806
"85","HHa372f18f9a","cellular",2,-1,0,"Chevrolet","Avalanche 2500",2012,"F","","",FALSE,2,TRUE,49,"unemployed","married","primary",0,518,0,0,"Wednesday",9,NA,31.95,1,0.222222222222222,0.777777777777778,0.992444444444444,0.004,0.996,0.04,0.96,0.004,0.996,0.999999991959317,0.000911051194400603,0.999088948805599,0.340425531914894,0.659574468085106,6.3884411866278,174
"86","HH56eb96495c","cellular",1,-1,0,"Ford","GT500",2018,"F","","",TRUE,4,FALSE,34,"admin.","divorced","secondary",0,0,0,0,"Friday",17,NA,4.46666666666667,0,0.894642857142857,0.105357142857143,0.0151666666666666,0.96,0.04,0.99,0.01,0.98,0.02,0.000121683179993863,0.952574126822433,0.0474258731775668,0.680851063829787,0.319148936170213,0.542053635384916,3096
"87","HH7250e97d65","not provided",1,-1,0,"GMC","Envoy XL",2016,"F","","Sri Lankan",FALSE,5,FALSE,40,"blue-collar","married","secondary",1,-94,1,1,"Thursday",11,NA,3.78333333333334,0,0.894642857142857,0.105357142857143,0.0127777777777776,0.996,0.004,0.99,0.01,0.996,0.004,0.000143080126895087,0.999088948805599,0.000911051194400645,0.851063829787234,0.148936170212766,0.273347444391205,3813
"88","HHa39c74bf85","cellular",2,-1,0,"Mercury","Tracer",2008,"M","","",TRUE,3,TRUE,33,"services","married","secondary",0,210,1,0,"Wednesday",11,NA,20.1166666666666,1,0.222222222222222,0.777777777777778,0.970833333333333,0.026,0.974,0.04,0.96,0.01,0.99,0.970910680517265,0.00669285092428473,0.993307149075715,0.574468085106383,0.425531914893617,6.09152752226438,444
"89","HHfd0ca0e875","cellular",3,352,6,"Honda","Odyssey",2013,"F","","Costa Rican",TRUE,5,FALSE,40,"admin.","single","secondary",0,60,1,0,"Friday",16,"other",7.66666666666669,0,0.222222222222222,0.777777777777778,0.615944444444445,0.454,0.546,0.55,0.45,0.442,0.558,0.324405315299612,0.731058578630005,0.268941421369995,0.723404255319149,0.276595744680851,3.20172025912824,1640
"90","HH2dca085566","cellular",1,-1,0,"Ford","Mustang",2019,"F","","",FALSE,3,TRUE,41,"entrepreneur","single","secondary",0,663,0,0,"Friday",10,NA,20.0666666666666,1,0.222222222222222,0.777777777777778,0.877833333333333,0.128,0.872,0.15,0.85,0.108,0.892,0.989643954385525,0.00669285092428473,0.993307149075715,0.617021276595745,0.382978723404255,5.75770760464327,758
"91","HH7fb9c920bd","not provided",1,-1,0,"Subaru","SVX",2002,"M","","Seminole",FALSE,4,TRUE,56,"management","married","tertiary",0,830,1,1,"Wednesday",17,NA,20.0166666666667,1,0.222222222222222,0.777777777777778,0.882333333333333,0.074,0.926,0.18,0.82,0.062,0.938,0.903114141070677,0.731058578630005,0.268941421369995,0.617021276595745,0.382978723404255,5.01681206362271,1126
"92","HH54b683268b","not provided",2,-1,0,"Chevrolet","Camaro",2011,"F","","",TRUE,3,FALSE,33,"blue-collar","single","secondary",0,-147,1,0,"Saturday",16,NA,10.8666666666667,0,0.878048780487805,0.121951219512195,0.119944444444444,0.882,0.118,0.8,0.2,0.916,0.084,0.0786039225662741,0.952574126822433,0.0474258731775668,0.75,0.25,0.899981015256036,2576
"93","HH30a66315e9","not provided",4,-1,0,"Buick","Reatta",1998,"F","","",TRUE,4,TRUE,43,"blue-collar","divorced","primary",0,6,1,0,"Wednesday",12,NA,1.86666666666675,0,0.894642857142857,0.105357142857143,0.00166666666666644,1,0,0.99,0.01,1,0,0.00927873992322358,0.993307149075715,0.00669285092428486,0.851063829787234,0.148936170212766,0.280264903917417,3793
"94","HHba4306ceeb","telephone",2,-1,0,"Mercedes-Benz","M-Class",2011,"F","","",TRUE,3,FALSE,46,"services","divorced","secondary",0,1263,1,0,"Saturday",14,NA,3.66666666666671,0,0.894642857142857,0.105357142857143,0.0248333333333333,0.988,0.012,0.91,0.09,0.984,0.016,0.055399729502113,0.731058578630005,0.268941421369995,0.787234042553192,0.212765957446809,0.760464251176059,2727
"95","HH1ea622dd93","not provided",3,-1,0,"Suzuki","Daewoo Lacetti",2015,"F","","Creek",FALSE,2,TRUE,39,"blue-collar","married","secondary",0,293,1,0,"Saturday",14,NA,2.66666666666655,0,0.894642857142857,0.105357142857143,-2.77000644643977e-16,0.998,0.002,0.98,0.02,1,0,1.3708886101107e-06,0.993307149075715,0.00669285092428486,0.851063829787234,0.148936170212766,0.282987534882804,3787
"96","HH82e96fe9ad","cellular",12,-1,0,"Ford","Mustang",1997,"M","","",FALSE,2,TRUE,44,"management","married","tertiary",0,446,0,0,"Saturday",9,NA,1.05,0,0.894642857142857,0.105357142857143,0.0111666666666665,0.992,0.008,0.99,0.01,0.996,0.004,0.0479071746757949,0.731058578630005,0.268941421369995,0.680851063829787,0.319148936170213,0.763354675073146,2722
"97","HH3613182013","cellular",2,-1,0,"Ford","F350",2003,"M","","",FALSE,2,TRUE,48,"management","divorced","tertiary",0,657,0,1,"Wednesday",16,NA,4.1833333333334,0,0.894642857142857,0.105357142857143,0.0980555555555555,0.934,0.066,0.91,0.09,0.914,0.086,0.120539546667052,0.952574126822433,0.0474258731775668,0.531914893617021,0.468085106382979,0.98340766908474,2493
"98","HH143fef2fa3","cellular",1,-1,0,"Pontiac","Fiero",1998,"M","","",TRUE,4,TRUE,39,"blue-collar","single","tertiary",0,48,0,0,"Wednesday",14,NA,8.98333333333335,1,0.222222222222222,0.777777777777778,0.9825,0.034,0.966,0.01,0.99,0.024,0.976,0.932540254518793,0.268941421369995,0.731058578630005,0.425531914893617,0.574468085106383,5.94784469603296,613
"99","HHcc7f1f0528","telephone",5,-1,0,"Dodge","Dakota Club",2004,"F","","",TRUE,1,TRUE,46,"blue-collar","married","primary",0,3969,0,0,"Tuesday",12,NA,0.766666666666573,0,0.888888888888889,0.111111111111111,0.12,0.906,0.094,0.86,0.14,0.928,0.072,0.317619676449528,0.731058578630005,0.268941421369995,0.659574468085106,0.340425531914894,1.34409774084553,2199
"100","HHbff59feb61","cellular",2,95,4,"GMC","Jimmy",2002,"M","","",FALSE,5,TRUE,19,"student","single","primary",0,103,0,0,"Saturday",12,"failure",2.94999999999998,0,0.294964028776978,0.705035971223022,0.246222222222222,0.754,0.246,0.82,0.18,0.74,0.26,0.538597650807369,0.0474258731775666,0.952574126822433,0.382978723404255,0.617021276595745,3.49922902544857,1563
"101","HH3008ead5b0","cellular",4,-1,0,"Porsche","968",2002,"M","","",TRUE,5,FALSE,36,"management","married","tertiary",0,753,0,0,"Thursday",14,NA,1.26666666666681,0,0.894642857142857,0.105357142857143,0.00288888888888865,0.998,0.002,1,0,1,0,1.80828292374433e-05,0.993307149075715,0.00669285092428486,0.617021276595745,0.382978723404255,0.49704680001492,3206
"102","HH58def17f56","not provided",2,-1,0,"Acura","RDX",2019,"M","","",FALSE,4,TRUE,43,"technician","married","secondary",0,3285,1,0,"Wednesday",11,NA,28.6833333333333,1,0.222222222222222,0.777777777777778,0.899555555555556,0.076,0.924,0.11,0.89,0.064,0.936,0.982095601207454,0.268941421369995,0.731058578630005,0.765957446808511,0.234042553191489,5.47497451080673,927
"103","HH7b7b089be4","cellular",1,276,2,"Mercedes-Benz","CLK-Class",2016,"M","","",FALSE,1,FALSE,46,"technician","married","secondary",0,9299,0,0,"Sunday",15,"other",19.1333333333333,1,0.222222222222222,0.777777777777778,0.948,0.05,0.95,0.09,0.91,0.044,0.956,0.995800483520728,0.00669285092428473,0.993307149075715,0.48936170212766,0.51063829787234,6.09352370824656,437
"104","HH3eb40e367f","cellular",2,-1,0,"Dodge","Ram Van 2500",2007,"M","","",FALSE,1,FALSE,56,"retired","married","primary",0,9367,0,0,"Monday",15,NA,10.2833333333334,1,0.222222222222222,0.777777777777778,0.872277777777778,0.116,0.884,0.21,0.79,0.102,0.898,0.952306224122183,0.0474258731775666,0.952574126822433,0.382978723404255,0.617021276595745,5.87167940531814,672
"105","HH5b25e5dad6","cellular",1,-1,0,"GMC","Envoy XL",2012,"F","","",TRUE,5,TRUE,57,"management","married","secondary",0,7162,0,0,"Tuesday",9,NA,1.38333333333336,0,0.894642857142857,0.105357142857143,0.0262222222222221,0.974,0.026,0.99,0.01,0.978,0.022,0.0603844615110587,0.952574126822433,0.0474258731775668,0.574468085106383,0.425531914893617,0.696699392439385,2810
"106","HH120025957a","cellular",1,-1,0,"Toyota","RAV4",2010,"M","$556.56 ","",TRUE,4,TRUE,33,"technician","married","tertiary",0,1699,0,0,"Tuesday",17,NA,9.99999999999996,1,0.222222222222222,0.777777777777778,0.973055555555556,0.032,0.968,0.03,0.97,0.04,0.96,0.999999998864275,0.0474258731775666,0.952574126822433,0.51063829787234,0.48936170212766,6.11771360559215,410
"107","HH4325b23bc0","cellular",1,-1,0,"Volkswagen","Cabriolet",2008,"M","","Asian",FALSE,1,TRUE,41,"admin.","married","secondary",0,437,1,0,"Sunday",15,NA,2.30000000000004,0,0.894642857142857,0.105357142857143,0.0539999999999999,0.964,0.036,0.95,0.05,0.96,0.04,0.0419186817370268,0.993307149075715,0.00669285092428486,0.680851063829787,0.319148936170213,0.599117611688667,2967
"108","HH6b16c26d75","cellular",2,-1,0,"","Blackwood",2013,"M","","",TRUE,1,FALSE,31,"management","married","tertiary",0,69,0,0,"Thursday",10,NA,3.24999999999995,0,0.894642857142857,0.105357142857143,0.357166666666667,0.652,0.348,0.64,0.36,0.666,0.334,0.372717169037968,0.268941421369995,0.731058578630005,0.638297872340426,0.361702127659574,2.61283501818469,1778
"109","HH76cc97573e","cellular",1,-1,0,"Scion","xA",2016,"F","","",TRUE,3,TRUE,52,"management","married","tertiary",0,388,0,0,"Monday",10,NA,4.53333333333338,1,0.294964028776978,0.705035971223022,0.976,0.018,0.982,0.03,0.97,0.018,0.982,0.999973660741533,0.0474258731775666,0.952574126822433,0.340425531914894,0.659574468085106,6.25115822687209,271
"110","HH455935cfb3","telephone",4,-1,0,"Lexus","",2019,"M","","Eskimo",TRUE,1,FALSE,48,"blue-collar","single","secondary",0,339,0,1,"Tuesday",9,NA,2.05,0,0.894642857142857,0.105357142857143,0.0768888888888889,0.944,0.056,0.91,0.09,0.96,0.04,0.249281572673504,0.952574126822433,0.0474258731775668,0.659574468085106,0.340425531914894,0.928490120623107,2548
"111","HH658a5d29f5","cellular",4,-1,0,"GMC","Savana 2500",2012,"F","","Osage",TRUE,2,FALSE,55,"blue-collar","married","secondary",0,49,1,0,"Tuesday",13,NA,8.23333333333323,1,0.222222222222222,0.777777777777778,0.772222222222222,0.184,0.816,0.23,0.77,0.184,0.816,0.443367305816146,0.731058578630005,0.268941421369995,0.553191489361702,0.446808510638298,4.33889501560222,1329
"112","HHd96675f397","cellular",2,-1,0,"Bentley","Continental",2015,"F","","",TRUE,4,FALSE,50,"technician","married","secondary",0,3370,0,0,"Tuesday",9,NA,2.66666666666663,1,0.894642857142857,0.105357142857143,0.632111111111111,0.28,0.72,0.28,0.72,0.3,0.7,0.17689908893109,0.731058578630005,0.268941421369995,0.765957446808511,0.234042553191489,2.92524020634972,1713
"113","HHde2575c1bf","not provided",4,-1,0,"Mercedes-Benz","CLS-Class",2019,"F","","Cree",FALSE,3,FALSE,33,"blue-collar","single","secondary",0,-366,1,0,"Thursday",12,NA,1.35000000000005,0,0.894642857142857,0.105357142857143,0.0066666666666664,0.996,0.004,1,0,0.992,0.008,0.00736790638759949,0.993307149075715,0.00669285092428486,0.893617021276596,0.106382978723404,0.237800878892431,3886
"114","HHbb44460976","cellular",2,-1,0,"Nissan","Armada",2015,"M","$966.32 ","",FALSE,1,FALSE,31,"management","married","tertiary",0,2667,1,0,"Monday",15,NA,1.21666666666664,0,0.787671232876712,0.212328767123288,0.0833333333333333,0.918,0.082,0.94,0.06,0.904,0.096,4.90090698865702e-09,0.993307149075715,0.00669285092428486,0.531914893617021,0.468085106382979,0.925106729331458,2551
"115","HHad6f53eeae","not provided",3,-1,0,"Ford","Taurus",2012,"F","","",FALSE,3,FALSE,33,"admin.","married","tertiary",0,899,1,0,"Tuesday",13,NA,2.64999999999993,0,0.894642857142857,0.105357142857143,0.0448333333333332,0.982,0.018,0.99,0.01,0.968,0.032,0.0747446608606231,0.731058578630005,0.268941421369995,0.787234042553192,0.212765957446809,0.72180918253457,2783
"116","HHab96afc4de","cellular",1,86,3,"Toyota","MR2",2002,"M","","",TRUE,5,TRUE,31,"management","married","tertiary",0,1331,0,0,"Thursday",10,"success",4.94999999999997,1,0.148936170212766,0.851063829787234,0.986555555555556,0.014,0.986,0.01,0.99,0.006,0.994,0.925832367549905,0.0474258731775666,0.952574126822433,0.212765957446809,0.787234042553192,6.48670436671276,119
"117","HHea2c60536b","cellular",4,-1,0,"Pontiac","Trans Sport",2007,"M","$53.55 ","",TRUE,2,FALSE,37,"services","married","secondary",0,4151,1,1,"Thursday",16,NA,9.04999999999998,1,0.222222222222222,0.777777777777778,0.824,0.142,0.858,0.16,0.84,0.216,0.784,0.999999980994842,0.268941421369995,0.731058578630005,0.446808510638298,0.553191489361702,5.54402782676433,879
"118","HHc4d3f71f90","cellular",5,184,1,"Buick","Coachbuilder",2004,"M","","",TRUE,2,FALSE,62,"retired","married","secondary",0,569,0,0,"Tuesday",17,"success",1.5666666666667,1,0.148936170212766,0.851063829787234,0.869611111111111,0.088,0.912,0.06,0.94,0.076,0.924,0.964736438060161,0.268941421369995,0.731058578630005,0.212765957446809,0.787234042553192,6.11009288903059,415
"119","HH4203ba42df","cellular",1,728,2,"Chrysler","Crossfire",2016,"M","","",TRUE,2,TRUE,33,"management","married","tertiary",0,1514,0,0,"Monday",14,"failure",7.45000000000005,1,0.222222222222222,0.777777777777778,0.923833333333333,0.068,0.932,0.1,0.9,0.054,0.946,0.903728960432925,0.0474258731775666,0.952574126822433,0.404255319148936,0.595744680851064,6.0078255458842,548
"120","HH63eeee394e","cellular",5,-1,0,"Dodge","Dakota",2010,"M","","",TRUE,4,FALSE,40,"management","married","tertiary",1,0,0,0,"Tuesday",13,NA,2.75000000000011,0,0.894642857142857,0.105357142857143,0.0657222222222222,0.932,0.068,0.96,0.04,0.94,0.06,0.16462182279178,0.731058578630005,0.268941421369995,0.702127659574468,0.297872340425532,1.00479272744445,2474
